"","fips","county_name","state_abbr","state_name"
"1288",26109,"Menominee","MI","Michigan"
"1289",26111,"Midland","MI","Michigan"
"1290",26113,"Missaukee","MI","Michigan"
"1291",26115,"Monroe","MI","Michigan"
"1292",26117,"Montcalm","MI","Michigan"
"1293",26119,"Montmorency","MI","Michigan"
"1294",26121,"Muskegon","MI","Michigan"
"1295",26123,"Newaygo","MI","Michigan"
"1296",26125,"Oakland","MI","Michigan"
"1297",26127,"Oceana","MI","Michigan"
"1298",26129,"Ogemaw","MI","Michigan"
"1299",26131,"Ontonagon","MI","Michigan"
"1300",26133,"Osceola","MI","Michigan"
"1301",26135,"Oscoda","MI","Michigan"
"1302",26137,"Otsego","MI","Michigan"
"1303",26139,"Ottawa","MI","Michigan"
"1304",26141,"Presque Isle","MI","Michigan"
"1305",26143,"Roscommon","MI","Michigan"
"1306",26145,"Saginaw","MI","Michigan"
"1307",26147,"St. Clair","MI","Michigan"
"1308",26149,"St. Joseph","MI","Michigan"
"1309",26151,"Sanilac","MI","Michigan"
"1310",26153,"Schoolcraft","MI","Michigan"
"1311",26155,"Shiawassee","MI","Michigan"
"1312",26157,"Tuscola","MI","Michigan"
"1313",26159,"Van Buren","MI","Michigan"
"1314",26161,"Washtenaw","MI","Michigan"
"1315",26163,"Wayne","MI","Michigan"
"1316",26165,"Wexford","MI","Michigan"
"1317",27001,"Aitkin","MN","Minnesota"
"1318",27003,"Anoka","MN","Minnesota"
"1319",27005,"Becker","MN","Minnesota"
"1320",27007,"Beltrami","MN","Minnesota"
"1321",27009,"Benton","MN","Minnesota"
"1322",27011,"Big Stone","MN","Minnesota"
"1323",27013,"Blue Earth","MN","Minnesota"
"1324",27015,"Brown","MN","Minnesota"
"1325",27017,"Carlton","MN","Minnesota"
"1326",27019,"Carver","MN","Minnesota"
"1327",27021,"Cass","MN","Minnesota"
"1328",27023,"Chippewa","MN","Minnesota"
"1329",27025,"Chisago","MN","Minnesota"
"1330",27027,"Clay","MN","Minnesota"
"1331",27029,"Clearwater","MN","Minnesota"
"1332",27031,"Cook","MN","Minnesota"
"1333",27033,"Cottonwood","MN","Minnesota"
"1334",27035,"Crow Wing","MN","Minnesota"
"1335",27037,"Dakota","MN","Minnesota"
"1336",27039,"Dodge","MN","Minnesota"
"1337",27041,"Douglas","MN","Minnesota"
"1338",27043,"Faribault","MN","Minnesota"
"1339",27045,"Fillmore","MN","Minnesota"
"1340",27047,"Freeborn","MN","Minnesota"
"1341",27049,"Goodhue","MN","Minnesota"
"1342",27051,"Grant","MN","Minnesota"
"1343",27053,"Hennepin","MN","Minnesota"
"1344",27055,"Houston","MN","Minnesota"
"1345",27057,"Hubbard","MN","Minnesota"
"1346",27059,"Isanti","MN","Minnesota"
"1347",27061,"Itasca","MN","Minnesota"
"1348",27063,"Jackson","MN","Minnesota"
"1349",27065,"Kanabec","MN","Minnesota"
"1350",27067,"Kandiyohi","MN","Minnesota"
"1351",27069,"Kittson","MN","Minnesota"
"1352",27071,"Koochiching","MN","Minnesota"
"1353",27073,"Lac qui Parle","MN","Minnesota"
"1354",27075,"Lake","MN","Minnesota"
"1355",27077,"Lake of the Woods","MN","Minnesota"
"1356",27079,"Le Sueur","MN","Minnesota"
"1357",27081,"Lincoln","MN","Minnesota"
"1358",27083,"Lyon","MN","Minnesota"
"1359",27085,"McLeod","MN","Minnesota"
"1360",27087,"Mahnomen","MN","Minnesota"
"1361",27089,"Marshall","MN","Minnesota"
"1362",27091,"Martin","MN","Minnesota"
"1363",27093,"Meeker","MN","Minnesota"
"1364",27095,"Mille Lacs","MN","Minnesota"
"1365",27097,"Morrison","MN","Minnesota"
"1366",27099,"Mower","MN","Minnesota"
"1367",27101,"Murray","MN","Minnesota"
"1368",27103,"Nicollet","MN","Minnesota"
"1369",27105,"Nobles","MN","Minnesota"
"1370",27107,"Norman","MN","Minnesota"
"1371",27109,"Olmsted","MN","Minnesota"
"1372",27111,"Otter Tail","MN","Minnesota"
"1373",27113,"Pennington","MN","Minnesota"
"1374",27115,"Pine","MN","Minnesota"
"1375",27117,"Pipestone","MN","Minnesota"
"1376",27119,"Polk","MN","Minnesota"
"1377",27121,"Pope","MN","Minnesota"
"1378",27123,"Ramsey","MN","Minnesota"
"1379",27125,"Red Lake","MN","Minnesota"
"1380",27127,"Redwood","MN","Minnesota"
"1381",27129,"Renville","MN","Minnesota"
"1382",27131,"Rice","MN","Minnesota"
"1383",27133,"Rock","MN","Minnesota"
"1384",27135,"Roseau","MN","Minnesota"
"1385",27137,"St. Louis","MN","Minnesota"
"1386",27139,"Scott","MN","Minnesota"
"1387",27141,"Sherburne","MN","Minnesota"
"1388",27143,"Sibley","MN","Minnesota"
"1389",27145,"Stearns","MN","Minnesota"
"1390",27147,"Steele","MN","Minnesota"
"1391",27149,"Stevens","MN","Minnesota"
"1392",27151,"Swift","MN","Minnesota"
"1393",27153,"Todd","MN","Minnesota"
"1394",27155,"Traverse","MN","Minnesota"
"1395",27157,"Wabasha","MN","Minnesota"
"1396",27159,"Wadena","MN","Minnesota"
"1397",27161,"Waseca","MN","Minnesota"
"1398",27163,"Washington","MN","Minnesota"
"1399",27165,"Watonwan","MN","Minnesota"
"1400",27167,"Wilkin","MN","Minnesota"
"1401",27169,"Winona","MN","Minnesota"
"1402",27171,"Wright","MN","Minnesota"
"1403",27173,"Yellow Medicine","MN","Minnesota"
"1404",28001,"Adams","MS","Mississippi"
"1405",28003,"Alcorn","MS","Mississippi"
"1406",28005,"Amite","MS","Mississippi"
"1407",28007,"Attala","MS","Mississippi"
"1408",28009,"Benton","MS","Mississippi"
"1409",28011,"Bolivar","MS","Mississippi"
"1410",28013,"Calhoun","MS","Mississippi"
"1411",28015,"Carroll","MS","Mississippi"
"1412",28017,"Chickasaw","MS","Mississippi"
"1413",28019,"Choctaw","MS","Mississippi"
"1414",28021,"Claiborne","MS","Mississippi"
"1415",28023,"Clarke","MS","Mississippi"
"1416",28025,"Clay","MS","Mississippi"
"1417",28027,"Coahoma","MS","Mississippi"
"1418",28029,"Copiah","MS","Mississippi"
"1419",28031,"Covington","MS","Mississippi"
"1420",28033,"DeSoto","MS","Mississippi"
"1421",28035,"Forrest","MS","Mississippi"
"1422",28037,"Franklin","MS","Mississippi"
"1423",28039,"George","MS","Mississippi"
"1424",28041,"Greene","MS","Mississippi"
"1425",28043,"Grenada","MS","Mississippi"
"1426",28045,"Hancock","MS","Mississippi"
"1427",28047,"Harrison","MS","Mississippi"
"1428",28049,"Hinds","MS","Mississippi"
"1429",28051,"Holmes","MS","Mississippi"
"1430",28053,"Humphreys","MS","Mississippi"
"1431",28055,"Issaquena","MS","Mississippi"
"1432",28057,"Itawamba","MS","Mississippi"
"1433",28059,"Jackson","MS","Mississippi"
"1434",28061,"Jasper","MS","Mississippi"
"1435",28063,"Jefferson","MS","Mississippi"
"1436",28065,"Jefferson Davis","MS","Mississippi"
"1437",28067,"Jones","MS","Mississippi"
"1438",28069,"Kemper","MS","Mississippi"
"1439",28071,"Lafayette","MS","Mississippi"
"1440",28073,"Lamar","MS","Mississippi"
"1441",28075,"Lauderdale","MS","Mississippi"
"1442",28077,"Lawrence","MS","Mississippi"
"1443",28079,"Leake","MS","Mississippi"
"1444",28081,"Lee","MS","Mississippi"
"1445",28083,"Leflore","MS","Mississippi"
"1446",28085,"Lincoln","MS","Mississippi"
"1447",28087,"Lowndes","MS","Mississippi"
"1448",28089,"Madison","MS","Mississippi"
"1449",28091,"Marion","MS","Mississippi"
"1450",28093,"Marshall","MS","Mississippi"
"1451",28095,"Monroe","MS","Mississippi"
"1452",28097,"Montgomery","MS","Mississippi"
"1453",28099,"Neshoba","MS","Mississippi"
"1454",28101,"Newton","MS","Mississippi"
"1455",28103,"Noxubee","MS","Mississippi"
"1456",28105,"Oktibbeha","MS","Mississippi"
"1457",28107,"Panola","MS","Mississippi"
"1458",28109,"Pearl River","MS","Mississippi"
"1459",28111,"Perry","MS","Mississippi"
"1460",28113,"Pike","MS","Mississippi"
"1461",28115,"Pontotoc","MS","Mississippi"
"1462",28117,"Prentiss","MS","Mississippi"
"1463",28119,"Quitman","MS","Mississippi"
"1464",28121,"Rankin","MS","Mississippi"
"1465",28123,"Scott","MS","Mississippi"
"1466",28125,"Sharkey","MS","Mississippi"
"1467",28127,"Simpson","MS","Mississippi"
"1468",28129,"Smith","MS","Mississippi"
"1469",28131,"Stone","MS","Mississippi"
"1470",28133,"Sunflower","MS","Mississippi"
"1471",28135,"Tallahatchie","MS","Mississippi"
"1472",28137,"Tate","MS","Mississippi"
"1473",28139,"Tippah","MS","Mississippi"
"1474",28141,"Tishomingo","MS","Mississippi"
"1475",28143,"Tunica","MS","Mississippi"
"1476",28145,"Union","MS","Mississippi"
"1477",28147,"Walthall","MS","Mississippi"
"1478",28149,"Warren","MS","Mississippi"
"1479",28151,"Washington","MS","Mississippi"
"1480",28153,"Wayne","MS","Mississippi"
"1481",28155,"Webster","MS","Mississippi"
"1482",28157,"Wilkinson","MS","Mississippi"
"1483",28159,"Winston","MS","Mississippi"
"1484",28161,"Yalobusha","MS","Mississippi"
"1485",28163,"Yazoo","MS","Mississippi"
"1486",29001,"Adair","MO","Missouri"
"1487",29003,"Andrew","MO","Missouri"
"1488",29005,"Atchison","MO","Missouri"
"1489",29007,"Audrain","MO","Missouri"
"1490",29009,"Barry","MO","Missouri"
"1491",29011,"Barton","MO","Missouri"
"1492",29013,"Bates","MO","Missouri"
"1493",29015,"Benton","MO","Missouri"
"1494",29017,"Bollinger","MO","Missouri"
"1495",29019,"Boone","MO","Missouri"
"1496",29021,"Buchanan","MO","Missouri"
"1497",29023,"Butler","MO","Missouri"
"1498",29025,"Caldwell","MO","Missouri"
"1499",29027,"Callaway","MO","Missouri"
"1500",29029,"Camden","MO","Missouri"
"1501",29031,"Cape Girardeau","MO","Missouri"
"1502",29033,"Carroll","MO","Missouri"
"1503",29035,"Carter","MO","Missouri"
"1504",29037,"Cass","MO","Missouri"
"1505",29039,"Cedar","MO","Missouri"
"1506",29041,"Chariton","MO","Missouri"
"1507",29043,"Christian","MO","Missouri"
"1508",29045,"Clark","MO","Missouri"
"1509",29047,"Clay","MO","Missouri"
"1510",29049,"Clinton","MO","Missouri"
"1511",29051,"Cole","MO","Missouri"
"1512",29053,"Cooper","MO","Missouri"
"1513",29055,"Crawford","MO","Missouri"
"1514",29057,"Dade","MO","Missouri"
"1515",29059,"Dallas","MO","Missouri"
"1516",29061,"Daviess","MO","Missouri"
"1517",29063,"DeKalb","MO","Missouri"
"1518",29065,"Dent","MO","Missouri"
"1519",29067,"Douglas","MO","Missouri"
"1520",29069,"Dunklin","MO","Missouri"
"1521",29071,"Franklin","MO","Missouri"
"1522",29073,"Gasconade","MO","Missouri"
"1523",29075,"Gentry","MO","Missouri"
"1524",29077,"Greene","MO","Missouri"
"1525",29079,"Grundy","MO","Missouri"
"1526",29081,"Harrison","MO","Missouri"
"1527",29083,"Henry","MO","Missouri"
"1528",29085,"Hickory","MO","Missouri"
"1529",29087,"Holt","MO","Missouri"
"1530",29089,"Howard","MO","Missouri"
"1531",29091,"Howell","MO","Missouri"
"1532",29093,"Iron","MO","Missouri"
"1533",29095,"Jackson","MO","Missouri"
"1534",29097,"Jasper","MO","Missouri"
"1535",29099,"Jefferson","MO","Missouri"
"1536",29101,"Johnson","MO","Missouri"
"1537",29103,"Knox","MO","Missouri"
"1538",29105,"Laclede","MO","Missouri"
"1539",29107,"Lafayette","MO","Missouri"
"1540",29109,"Lawrence","MO","Missouri"
"1541",29111,"Lewis","MO","Missouri"
"1542",29113,"Lincoln","MO","Missouri"
"1543",29115,"Linn","MO","Missouri"
"1544",29117,"Livingston","MO","Missouri"
"1545",29119,"McDonald","MO","Missouri"
"1546",29121,"Macon","MO","Missouri"
"1547",29123,"Madison","MO","Missouri"
"1548",29125,"Maries","MO","Missouri"
"1549",29127,"Marion","MO","Missouri"
"1550",29129,"Mercer","MO","Missouri"
"1551",29131,"Miller","MO","Missouri"
"1552",29133,"Mississippi","MO","Missouri"
"1553",29135,"Moniteau","MO","Missouri"
"1554",29137,"Monroe","MO","Missouri"
"1555",29139,"Montgomery","MO","Missouri"
"1556",29141,"Morgan","MO","Missouri"
"1557",29143,"New Madrid","MO","Missouri"
"1558",29145,"Newton","MO","Missouri"
"1559",29147,"Nodaway","MO","Missouri"
"1560",29149,"Oregon","MO","Missouri"
"1561",29151,"Osage","MO","Missouri"
"1562",29153,"Ozark","MO","Missouri"
"1563",29155,"Pemiscot","MO","Missouri"
"1564",29157,"Perry","MO","Missouri"
"1565",29159,"Pettis","MO","Missouri"
"1566",29161,"Phelps","MO","Missouri"
"1567",29163,"Pike","MO","Missouri"
"1568",29165,"Platte","MO","Missouri"
"1569",29167,"Polk","MO","Missouri"
"1570",29169,"Pulaski","MO","Missouri"
"1571",29171,"Putnam","MO","Missouri"
"1572",29173,"Ralls","MO","Missouri"
"1573",29175,"Randolph","MO","Missouri"
"1574",29177,"Ray","MO","Missouri"
"1575",29179,"Reynolds","MO","Missouri"
"1576",29181,"Ripley","MO","Missouri"
"1577",29183,"St. Charles","MO","Missouri"
"1578",29185,"St. Clair","MO","Missouri"
"1579",29186,"Ste. Genevieve","MO","Missouri"
"1580",29187,"St. Francois","MO","Missouri"
"1581",29189,"St. Louis","MO","Missouri"
"1582",29195,"Saline","MO","Missouri"
"1583",29197,"Schuyler","MO","Missouri"
"1584",29199,"Scotland","MO","Missouri"
"1585",29201,"Scott","MO","Missouri"
"1586",29203,"Shannon","MO","Missouri"
"1587",29205,"Shelby","MO","Missouri"
"1588",29207,"Stoddard","MO","Missouri"
"1589",29209,"Stone","MO","Missouri"
"1590",29211,"Sullivan","MO","Missouri"
"1591",29213,"Taney","MO","Missouri"
"1592",29215,"Texas","MO","Missouri"
"1593",29217,"Vernon","MO","Missouri"
"1594",29219,"Warren","MO","Missouri"
"1595",29221,"Washington","MO","Missouri"
"1596",29223,"Wayne","MO","Missouri"
"1597",29225,"Webster","MO","Missouri"
"1598",29227,"Worth","MO","Missouri"
"1599",29229,"Wright","MO","Missouri"
"1600",29510,"St. Louis city","MO","Missouri"
"1601",30001,"Beaverhead","MT","Montana"
"1602",30003,"Big Horn","MT","Montana"
"1603",30005,"Blaine","MT","Montana"
"1604",30007,"Broadwater","MT","Montana"
"1605",30009,"Carbon","MT","Montana"
"1606",30011,"Carter","MT","Montana"
"1607",30013,"Cascade","MT","Montana"
"1608",30015,"Chouteau","MT","Montana"
"1609",30017,"Custer","MT","Montana"
"1610",30019,"Daniels","MT","Montana"
"1611",30021,"Dawson","MT","Montana"
"1612",30023,"Deer Lodge","MT","Montana"
"1613",30025,"Fallon","MT","Montana"
"1614",30027,"Fergus","MT","Montana"
"1615",30029,"Flathead","MT","Montana"
"1616",30031,"Gallatin","MT","Montana"
"1617",30033,"Garfield","MT","Montana"
"1618",30035,"Glacier","MT","Montana"
"1619",30037,"Golden Valley","MT","Montana"
"1620",30039,"Granite","MT","Montana"
"1621",30041,"Hill","MT","Montana"
"1622",30043,"Jefferson","MT","Montana"
"1623",30045,"Judith Basin","MT","Montana"
"1624",30047,"Lake","MT","Montana"
"1625",30049,"Lewis and Clark","MT","Montana"
"1626",30051,"Liberty","MT","Montana"
"1627",30053,"Lincoln","MT","Montana"
"1628",30055,"McCone","MT","Montana"
"1629",30057,"Madison","MT","Montana"
"1630",30059,"Meagher","MT","Montana"
"1631",30061,"Mineral","MT","Montana"
"1632",30063,"Missoula","MT","Montana"
"1633",30065,"Musselshell","MT","Montana"
"1634",30067,"Park","MT","Montana"
"1635",30069,"Petroleum","MT","Montana"
"1636",30071,"Phillips","MT","Montana"
"1637",30073,"Pondera","MT","Montana"
"1638",30075,"Powder River","MT","Montana"
"1639",30077,"Powell","MT","Montana"
"1640",30079,"Prairie","MT","Montana"
"1641",30081,"Ravalli","MT","Montana"
"1642",30083,"Richland","MT","Montana"
"1643",30085,"Roosevelt","MT","Montana"
"1644",30087,"Rosebud","MT","Montana"
"1645",30089,"Sanders","MT","Montana"
"1646",30091,"Sheridan","MT","Montana"
"1647",30093,"Silver Bow","MT","Montana"
"1648",30095,"Stillwater","MT","Montana"
"1649",30097,"Sweet Grass","MT","Montana"
"1650",30099,"Teton","MT","Montana"
"1651",30101,"Toole","MT","Montana"
"1652",30103,"Treasure","MT","Montana"
"1653",30105,"Valley","MT","Montana"
"1654",30107,"Wheatland","MT","Montana"
"1655",30109,"Wibaux","MT","Montana"
"1656",30111,"Yellowstone","MT","Montana"
"1657",31001,"Adams","NE","Nebraska"
"1658",31003,"Antelope","NE","Nebraska"
"1659",31005,"Arthur","NE","Nebraska"
"1660",31007,"Banner","NE","Nebraska"
"1661",31009,"Blaine","NE","Nebraska"
"1662",31011,"Boone","NE","Nebraska"
"1663",31013,"Box Butte","NE","Nebraska"
"1664",31015,"Boyd","NE","Nebraska"
"1665",31017,"Brown","NE","Nebraska"
"1666",31019,"Buffalo","NE","Nebraska"
"1667",31021,"Burt","NE","Nebraska"
"1668",31023,"Butler","NE","Nebraska"
"1669",31025,"Cass","NE","Nebraska"
"1670",31027,"Cedar","NE","Nebraska"
"1671",31029,"Chase","NE","Nebraska"
"1672",31031,"Cherry","NE","Nebraska"
"1673",31033,"Cheyenne","NE","Nebraska"
"1674",31035,"Clay","NE","Nebraska"
"1675",31037,"Colfax","NE","Nebraska"
"1676",31039,"Cuming","NE","Nebraska"
"1677",31041,"Custer","NE","Nebraska"
"1678",31043,"Dakota","NE","Nebraska"
"1679",31045,"Dawes","NE","Nebraska"
"1680",31047,"Dawson","NE","Nebraska"
"1681",31049,"Deuel","NE","Nebraska"
"1682",31051,"Dixon","NE","Nebraska"
"1683",31053,"Dodge","NE","Nebraska"
"1684",31055,"Douglas","NE","Nebraska"
"1685",31057,"Dundy","NE","Nebraska"
"1686",31059,"Fillmore","NE","Nebraska"
"1687",31061,"Franklin","NE","Nebraska"
"1688",31063,"Frontier","NE","Nebraska"
"1689",31065,"Furnas","NE","Nebraska"
"1690",31067,"Gage","NE","Nebraska"
"1691",31069,"Garden","NE","Nebraska"
"1692",31071,"Garfield","NE","Nebraska"
"1693",31073,"Gosper","NE","Nebraska"
"1694",31075,"Grant","NE","Nebraska"
"1695",31077,"Greeley","NE","Nebraska"
"1696",31079,"Hall","NE","Nebraska"
"1697",31081,"Hamilton","NE","Nebraska"
"1698",31083,"Harlan","NE","Nebraska"
"1699",31085,"Hayes","NE","Nebraska"
"1700",31087,"Hitchcock","NE","Nebraska"
"1701",31089,"Holt","NE","Nebraska"
"1702",31091,"Hooker","NE","Nebraska"
"1703",31093,"Howard","NE","Nebraska"
"1704",31095,"Jefferson","NE","Nebraska"
"1705",31097,"Johnson","NE","Nebraska"
"1706",31099,"Kearney","NE","Nebraska"
"1707",31101,"Keith","NE","Nebraska"
"1708",31103,"Keya Paha","NE","Nebraska"
"1709",31105,"Kimball","NE","Nebraska"
"1710",31107,"Knox","NE","Nebraska"
"1711",31109,"Lancaster","NE","Nebraska"
"1712",31111,"Lincoln","NE","Nebraska"
"1713",31113,"Logan","NE","Nebraska"
"1714",31115,"Loup","NE","Nebraska"
"1715",31117,"McPherson","NE","Nebraska"
"1716",31119,"Madison","NE","Nebraska"
"1717",31121,"Merrick","NE","Nebraska"
"1718",31123,"Morrill","NE","Nebraska"
"1719",31125,"Nance","NE","Nebraska"
"1720",31127,"Nemaha","NE","Nebraska"
"1721",31129,"Nuckolls","NE","Nebraska"
"1722",31131,"Otoe","NE","Nebraska"
"1723",31133,"Pawnee","NE","Nebraska"
"1724",31135,"Perkins","NE","Nebraska"
"1725",31137,"Phelps","NE","Nebraska"
"1726",31139,"Pierce","NE","Nebraska"
"1727",31141,"Platte","NE","Nebraska"
"1728",31143,"Polk","NE","Nebraska"
"1729",31145,"Red Willow","NE","Nebraska"
"1730",31147,"Richardson","NE","Nebraska"
"1731",31149,"Rock","NE","Nebraska"
"1732",31151,"Saline","NE","Nebraska"
"1733",31153,"Sarpy","NE","Nebraska"
"1734",31155,"Saunders","NE","Nebraska"
"1735",31157,"Scotts Bluff","NE","Nebraska"
"1736",31159,"Seward","NE","Nebraska"
"1737",31161,"Sheridan","NE","Nebraska"
"1738",31163,"Sherman","NE","Nebraska"
"1739",31165,"Sioux","NE","Nebraska"
"1740",31167,"Stanton","NE","Nebraska"
"1741",31169,"Thayer","NE","Nebraska"
"1742",31171,"Thomas","NE","Nebraska"
"1743",31173,"Thurston","NE","Nebraska"
"1744",31175,"Valley","NE","Nebraska"
"1745",31177,"Washington","NE","Nebraska"
"1746",31179,"Wayne","NE","Nebraska"
"1747",31181,"Webster","NE","Nebraska"
"1748",31183,"Wheeler","NE","Nebraska"
"1749",31185,"York","NE","Nebraska"
"1750",32001,"Churchill","NV","Nevada"
"1751",32003,"Clark","NV","Nevada"
"1752",32005,"Douglas","NV","Nevada"
"1753",32007,"Elko","NV","Nevada"
"1754",32009,"Esmeralda","NV","Nevada"
"1755",32011,"Eureka","NV","Nevada"
"1756",32013,"Humboldt","NV","Nevada"
"1757",32015,"Lander","NV","Nevada"
"1758",32017,"Lincoln","NV","Nevada"
"1759",32019,"Lyon","NV","Nevada"
"1760",32021,"Mineral","NV","Nevada"
"1761",32023,"Nye","NV","Nevada"
"1762",32027,"Pershing","NV","Nevada"
"1763",32029,"Storey","NV","Nevada"
"1764",32031,"Washoe","NV","Nevada"
"1765",32033,"White Pine","NV","Nevada"
"1766",32510,"Carson City","NV","Nevada"
"1767",33001,"Belknap","NH","New Hampshire"
"1768",33003,"Carroll","NH","New Hampshire"
"1769",33005,"Cheshire","NH","New Hampshire"
"1770",33007,"Coos","NH","New Hampshire"
"1771",33009,"Grafton","NH","New Hampshire"
"1772",33011,"Hillsborough","NH","New Hampshire"
"1773",33013,"Merrimack","NH","New Hampshire"
"1774",33015,"Rockingham","NH","New Hampshire"
"1775",33017,"Strafford","NH","New Hampshire"
"1776",33019,"Sullivan","NH","New Hampshire"
"1777",34001,"Atlantic","NJ","New Jersey"
"1778",34003,"Bergen","NJ","New Jersey"
"1779",34005,"Burlington","NJ","New Jersey"
"1780",34007,"Camden","NJ","New Jersey"
"1781",34009,"Cape May","NJ","New Jersey"
"1782",34011,"Cumberland","NJ","New Jersey"
"1783",34013,"Essex","NJ","New Jersey"
"1784",34015,"Gloucester","NJ","New Jersey"
"1785",34017,"Hudson","NJ","New Jersey"
"1786",34019,"Hunterdon","NJ","New Jersey"
"1787",34021,"Mercer","NJ","New Jersey"
"1788",34023,"Middlesex","NJ","New Jersey"
"1789",34025,"Monmouth","NJ","New Jersey"
"1790",34027,"Morris","NJ","New Jersey"
"1791",34029,"Ocean","NJ","New Jersey"
"1792",34031,"Passaic","NJ","New Jersey"
"1793",34033,"Salem","NJ","New Jersey"
"1794",34035,"Somerset","NJ","New Jersey"
"1795",34037,"Sussex","NJ","New Jersey"
"1796",34039,"Union","NJ","New Jersey"
"1797",34041,"Warren","NJ","New Jersey"
"1798",35001,"Bernalillo","NM","New Mexico"
"1799",35003,"Catron","NM","New Mexico"
"1800",35005,"Chaves","NM","New Mexico"
"1801",35006,"Cibola","NM","New Mexico"
"1802",35007,"Colfax","NM","New Mexico"
"1803",35009,"Curry","NM","New Mexico"
"1804",35011,"De Baca","NM","New Mexico"
"1805",35013,"Do–a Ana","NM","New Mexico"
"1806",35015,"Eddy","NM","New Mexico"
"1807",35017,"Grant","NM","New Mexico"
"1808",35019,"Guadalupe","NM","New Mexico"
"1809",35021,"Harding","NM","New Mexico"
"1810",35023,"Hidalgo","NM","New Mexico"
"1811",35025,"Lea","NM","New Mexico"
"1812",35027,"Lincoln","NM","New Mexico"
"1813",35028,"Los Alamos","NM","New Mexico"
"1814",35029,"Luna","NM","New Mexico"
"1815",35031,"McKinley","NM","New Mexico"
"1816",35033,"Mora","NM","New Mexico"
"1817",35035,"Otero","NM","New Mexico"
"1818",35037,"Quay","NM","New Mexico"
"1819",35039,"Rio Arriba","NM","New Mexico"
"1820",35041,"Roosevelt","NM","New Mexico"
"1821",35043,"Sandoval","NM","New Mexico"
"1822",35045,"San Juan","NM","New Mexico"
"1823",35047,"San Miguel","NM","New Mexico"
"1824",35049,"Santa Fe","NM","New Mexico"
"1825",35051,"Sierra","NM","New Mexico"
"1826",35053,"Socorro","NM","New Mexico"
"1827",35055,"Taos","NM","New Mexico"
"1828",35057,"Torrance","NM","New Mexico"
"1829",35059,"Union","NM","New Mexico"
"1830",35061,"Valencia","NM","New Mexico"
"1831",36001,"Albany","NY","New York"
"1832",36003,"Allegany","NY","New York"
"1833",36005,"Bronx","NY","New York"
"1834",36007,"Broome","NY","New York"
"1835",36009,"Cattaraugus","NY","New York"
"1836",36011,"Cayuga","NY","New York"
"1837",36013,"Chautauqua","NY","New York"
"1838",36015,"Chemung","NY","New York"
"1839",36017,"Chenango","NY","New York"
"1840",36019,"Clinton","NY","New York"
"1841",36021,"Columbia","NY","New York"
"1842",36023,"Cortland","NY","New York"
"1843",36025,"Delaware","NY","New York"
"1844",36027,"Dutchess","NY","New York"
"1845",36029,"Erie","NY","New York"
"1846",36031,"Essex","NY","New York"
"1847",36033,"Franklin","NY","New York"
"1848",36035,"Fulton","NY","New York"
"1849",36037,"Genesee","NY","New York"
"1850",36039,"Greene","NY","New York"
"1851",36041,"Hamilton","NY","New York"
"1852",36043,"Herkimer","NY","New York"
"1853",36045,"Jefferson","NY","New York"
"1854",36047,"Kings","NY","New York"
"1855",36049,"Lewis","NY","New York"
"1856",36051,"Livingston","NY","New York"
"1857",36053,"Madison","NY","New York"
"1858",36055,"Monroe","NY","New York"
"1859",36057,"Montgomery","NY","New York"
"1860",36059,"Nassau","NY","New York"
"1861",36061,"New York","NY","New York"
"1862",36063,"Niagara","NY","New York"
"1863",36065,"Oneida","NY","New York"
"1864",36067,"Onondaga","NY","New York"
"1865",36069,"Ontario","NY","New York"
"1866",36071,"Orange","NY","New York"
"1867",36073,"Orleans","NY","New York"
"1868",36075,"Oswego","NY","New York"
"1869",36077,"Otsego","NY","New York"
"1870",36079,"Putnam","NY","New York"
"1871",36081,"Queens","NY","New York"
"1872",36083,"Rensselaer","NY","New York"
"1873",36085,"Richmond","NY","New York"
"1874",36087,"Rockland","NY","New York"
"1875",36089,"St. Lawrence","NY","New York"
"1876",36091,"Saratoga","NY","New York"
"1877",36093,"Schenectady","NY","New York"
"1878",36095,"Schoharie","NY","New York"
"1879",36097,"Schuyler","NY","New York"
"1880",36099,"Seneca","NY","New York"
"1881",36101,"Steuben","NY","New York"
"1882",36103,"Suffolk","NY","New York"
"1883",36105,"Sullivan","NY","New York"
"1884",36107,"Tioga","NY","New York"
"1885",36109,"Tompkins","NY","New York"
"1886",36111,"Ulster","NY","New York"
"1887",36113,"Warren","NY","New York"
"1888",36115,"Washington","NY","New York"
"1889",36117,"Wayne","NY","New York"
"1890",36119,"Westchester","NY","New York"
"1891",36121,"Wyoming","NY","New York"
"1892",36123,"Yates","NY","New York"
"1893",37001,"Alamance","NC","North Carolina"
"1894",37003,"Alexander","NC","North Carolina"
"1895",37005,"Alleghany","NC","North Carolina"
"1896",37007,"Anson","NC","North Carolina"
"1897",37009,"Ashe","NC","North Carolina"
"1898",37011,"Avery","NC","North Carolina"
"1899",37013,"Beaufort","NC","North Carolina"
"1900",37015,"Bertie","NC","North Carolina"
"1901",37017,"Bladen","NC","North Carolina"
"1902",37019,"Brunswick","NC","North Carolina"
"1903",37021,"Buncombe","NC","North Carolina"
"1904",37023,"Burke","NC","North Carolina"
"1905",37025,"Cabarrus","NC","North Carolina"
"1906",37027,"Caldwell","NC","North Carolina"
"1907",37029,"Camden","NC","North Carolina"
"1908",37031,"Carteret","NC","North Carolina"
"1909",37033,"Caswell","NC","North Carolina"
